customerid,recency,frequency,monetary,km_segment,CLTV_90d
18018,109,2,122.14,Mass Regulars,-195.75601155717604
13933,110,2,608.79,Mass Regulars,-105.43426974686308
17083,110,3,1405.78,Mass Regulars,59.91545308284876
12363,110,2,552.0,Mass Regulars,-36.87911284030797
16952,110,2,167.61,Mass Regulars,
14265,110,2,530.18,Mass Regulars,-420.3613257330845
17585,110,4,1133.07,Mass Regulars,114.99893921466864
14045,110,4,1659.75,Mass Regulars,16.130640085079015
14566,111,1,1432.0,Mass Regulars,
14224,111,4,1050.12,Mass Regulars,150.91490222202225
14460,111,3,434.34,Mass Regulars,8.087505031838605
14013,111,3,473.02,Mass Regulars,33.24774873941163
15313,111,1,52.0,Mass Regulars,
17029,111,2,716.0,Mass Regulars,-5.131802454067038
16536,111,1,548.97,Mass Regulars,
14246,111,3,1474.06,Mass Regulars,156.18859542073008
16419,113,6,972.23,Mass Regulars,62.4882265632482
12418,113,1,668.58,Mass Regulars,
14772,113,1,139.26,Mass Regulars,
15396,113,1,288.18,Mass Regulars,
14745,113,5,1220.26,Mass Regulars,57.14559085190555
15938,113,5,404.58,Mass Regulars,10.163509068130079
17747,113,1,71.4,Mass Regulars,
12513,113,1,612.29,Mass Regulars,
13242,113,3,270.4,Mass Regulars,-41.07073822956235
12968,113,1,135.95,Mass Regulars,
12688,114,1,4873.81,Mass Regulars,
17742,114,2,355.11,Mass Regulars,-24.292604940742912
15472,114,1,371.56,Mass Regulars,
16582,114,1,313.62,Mass Regulars,
17045,114,3,339.44,Mass Regulars,69.48730435103622
15797,114,4,2207.4,Mass Regulars,9.500341332020708
15232,114,2,612.06,Mass Regulars,-59.17386576861635
13027,114,6,6912.0,Mass Regulars,2.8361663303671687
13273,114,1,138.98,Mass Regulars,
12729,114,1,453.01,Mass Regulars,
15734,115,2,1339.45,Mass Regulars,-181.98545353797587
15541,115,1,85.13,Mass Regulars,
13655,115,2,932.97,Mass Regulars,-162.36227089787067
14323,115,2,605.06,Mass Regulars,-145.8832161166716
17398,115,3,653.38,Mass Regulars,108.14906106769713
17070,115,1,312.14,Mass Regulars,
16755,115,3,1496.83,Mass Regulars,338.54614678556675
16092,115,3,817.86,Mass Regulars,55.936068122410724
18073,115,12,3877.52,Mass Regulars,122.38135506064718
15122,115,3,1633.78,Mass Regulars,174.81450182555588
14006,116,3,962.19,Mass Regulars,49.61709705081903
15002,116,4,1641.76,Mass Regulars,85.72049088093674
16927,116,3,543.05,Mass Regulars,11.305787467428873
15768,116,3,621.83,Mass Regulars,68.12876659930848
12641,116,1,185.9,Mass Regulars,
14918,116,2,1610.15,Mass Regulars,-273.2421152913276
13621,117,1,213.85,Mass Regulars,
15480,117,1,905.5,Mass Regulars,
12758,117,2,2791.59,Mass Regulars,-99.48996357664612
18143,117,2,1000.16,Mass Regulars,-352.86412722178494
17958,117,1,508.46,Mass Regulars,
16272,117,1,411.7,Mass Regulars,
17252,117,2,353.86,Mass Regulars,-17.412312652997034
16902,117,1,1706.88,Mass Regulars,
16961,117,1,234.17,Mass Regulars,
15624,117,4,588.13,Mass Regulars,38.98031076760085
13720,117,4,799.9,Mass Regulars,65.1308010981119
13799,117,2,688.86,Mass Regulars,-85.3732131015844
15683,118,1,193.75,Mass Regulars,
17048,118,3,925.35,Mass Regulars,77.71365903146179
14301,118,1,640.14,Mass Regulars,
13888,120,2,605.63,Mass Regulars,-181.12573311127022
15689,120,2,254.1,Mass Regulars,-24.043587542092848
16317,120,3,1341.65,Mass Regulars,101.33232816449298
17642,120,2,712.29,Mass Regulars,-96.33702822510664
16045,120,4,1340.7,Mass Regulars,72.2655461078411
17122,120,1,138.32,Mass Regulars,
14855,120,2,645.65,Mass Regulars,-154.63896810401673
12399,120,4,1108.65,Mass Regulars,53.90715479870751
14406,120,1,156.75,Mass Regulars,
13873,120,3,389.6,Mass Regulars,56.96063833909356
15192,120,3,1044.32,Mass Regulars,55.84653014023084
15581,121,13,3679.97,Mass Regulars,848.6058286815845
13307,121,1,15.0,Mass Regulars,
13645,121,1,252.1,Mass Regulars,
17248,121,1,318.65,Mass Regulars,
14346,121,2,1021.58,Mass Regulars,-357.8174283026148
17994,122,4,678.49,Mass Regulars,47.73218789392141
14024,122,2,327.7,Mass Regulars,-28.153880354599043
16292,122,1,302.25,Mass Regulars,
13217,123,3,533.98,Mass Regulars,13.475020189797979
18248,123,2,804.02,Mass Regulars,-177.14686549952032
15247,123,1,356.0,Mass Regulars,
13280,123,3,814.86,Mass Regulars,69.63373239530996
14127,123,3,709.71,Mass Regulars,84.68432058300613
13355,123,1,674.7,Mass Regulars,
13162,123,4,1688.29,Mass Regulars,34.80214790836492
13869,124,4,3104.95,Mass Regulars,361.4469716008804
17085,124,5,1566.65,Mass Regulars,135.38345868305623
17331,124,1,175.2,Mass Regulars,
15985,124,2,1142.42,Mass Regulars,-52.71765892840115
16788,124,2,597.48,Mass Regulars,-441.6159180414025
13752,125,6,1186.28,Mass Regulars,88.68074871913711
14079,125,1,375.1,Mass Regulars,
14053,125,2,260.25,Mass Regulars,-4.9172077766664435
14331,125,2,462.66,Mass Regulars,-70.38278897126499
13248,125,2,465.68,Mass Regulars,-32.368512891281135
17457,127,5,1737.7,Mass Regulars,21.21876740938944
13082,127,9,3613.63,Mass Regulars,67.71331840459638
16174,127,3,1009.55,Mass Regulars,29.664190272725904
17400,127,5,2129.96,Mass Regulars,225.0588257982488
16302,127,1,233.22,Mass Regulars,
13513,127,1,205.1,Mass Regulars,
14344,128,8,889.93,Mass Regulars,68.96008758975398
17723,128,6,3276.4,Mass Regulars,13.541732146528085
15133,128,3,982.42,Mass Regulars,23.527174820775954
18099,128,1,168.31,Mass Regulars,
14778,128,2,730.86,Mass Regulars,-108.02465550743152
17267,128,2,317.62,Mass Regulars,
15254,128,1,300.36,Mass Regulars,
13791,128,2,1516.0,Mass Regulars,-14.248820578559272
17692,128,4,740.94,Mass Regulars,15.066907457780971
12693,128,4,855.91,Mass Regulars,80.52187811912549
13218,128,1,62.64,Mass Regulars,
13402,128,2,621.23,Mass Regulars,-45.79435044929487
16572,128,3,1009.6,Mass Regulars,139.34742056684942
12750,129,1,275.88,Mass Regulars,
17429,129,3,524.92,Mass Regulars,58.084783804636025
12643,129,6,3344.64,Mass Regulars,41.19098340187301
16835,129,2,180.85,Mass Regulars,-24.537175719286964
16324,129,3,428.68,Mass Regulars,-418.7004202500052
12917,129,1,594.0,Mass Regulars,
15374,129,1,168.0,Mass Regulars,
17514,129,1,208.65,Mass Regulars,
14972,129,1,114.77,Mass Regulars,
18178,129,4,1590.81,Mass Regulars,80.61741839395728
12378,130,1,4008.62,Mass Regulars,
17353,130,2,1740.0,Mass Regulars,-19.848014740625654
12644,130,1,477.91,Mass Regulars,
14133,130,3,605.64,Mass Regulars,-42.307423970916524
15342,130,1,406.09,Mass Regulars,
13850,130,1,1595.48,Mass Regulars,
13075,130,1,919.61,Mass Regulars,
17887,130,1,111.35,Mass Regulars,
17553,130,1,1487.6,Mass Regulars,
14076,130,1,122.47,Mass Regulars,
17053,131,1,498.48,Mass Regulars,
17941,131,1,304.56,Mass Regulars,
17615,131,3,329.6,Mass Regulars,37.435418919237385
14403,131,4,1475.81,Mass Regulars,25.09996815036068
17282,131,3,1703.41,Mass Regulars,8.822318646291983
12534,131,1,1089.18,Mass Regulars,
12942,132,3,683.9,Mass Regulars,156.9817386143313
15438,132,1,156.58,Mass Regulars,
17695,132,2,765.34,Mass Regulars,-64.27577411731528
14885,132,1,765.32,Mass Regulars,
13722,132,3,2375.41,Mass Regulars,-197.97187428266375
13388,132,2,677.1,Mass Regulars,
15120,134,1,358.82,Mass Regulars,
13106,134,1,76.5,Mass Regulars,
15942,134,1,337.44,Mass Regulars,
13414,134,3,1390.5,Mass Regulars,37.38171193691068
18064,134,2,814.0,Mass Regulars,-24.562132829814548
15149,134,1,520.8,Mass Regulars,
17926,134,2,397.29,Mass Regulars,-62.253874431235445
14143,134,1,115.8,Mass Regulars,
16147,134,1,375.0,Mass Regulars,
15776,134,1,241.62,Mass Regulars,
16951,135,3,1277.75,Mass Regulars,16.296897059115192
12507,135,3,1304.81,Mass Regulars,42.32717195606468
15245,135,3,2515.84,Mass Regulars,63.90148199499786
15118,135,1,244.8,Mass Regulars,
17931,135,2,408.36,Mass Regulars,-74.81004322186259
15639,135,1,425.32,Mass Regulars,
14002,135,2,529.73,Mass Regulars,-50.89029350593153
15746,135,1,196.88,Mass Regulars,
18268,135,1,25.5,Mass Regulars,
12853,135,6,1957.1,Mass Regulars,192.1052907232441
12743,135,2,546.43,Mass Regulars,
12453,135,1,707.09,Mass Regulars,
18151,135,2,653.35,Mass Regulars,-77.73364170065796
13730,136,2,752.6,Mass Regulars,-210.41438804120173
13194,136,1,60.7,Mass Regulars,
16447,136,1,259.01,Mass Regulars,
15261,136,1,254.82,Mass Regulars,
16696,136,4,657.9,Mass Regulars,20.75236434757501
13492,137,3,1269.84,Mass Regulars,196.3914355596533
15855,137,5,712.24,Mass Regulars,68.57892078196436
13296,138,1,87.4,Mass Regulars,
17040,138,1,449.73,Mass Regulars,
14692,138,4,591.55,Mass Regulars,62.751785752634255
17693,138,1,200.47,Mass Regulars,
15372,138,1,2007.4,Mass Regulars,
14100,138,1,194.9,Mass Regulars,
12916,139,4,3006.15,Mass Regulars,143.77742809268514
13116,139,1,501.14,Mass Regulars,
12763,139,2,494.08,Mass Regulars,-5.088911463034123
13037,139,3,881.07,Mass Regulars,135.66683998826264
12864,139,1,147.12,Mass Regulars,
16305,139,1,361.22,Mass Regulars,
17265,139,2,562.9,Mass Regulars,-210.68295014381792
16948,139,3,435.02,Mass Regulars,14.089583872234064
13802,139,3,4599.42,Mass Regulars,97.29827846070437
17935,139,2,145.79,Mass Regulars,-18.54368204117208
17312,139,3,644.3,Mass Regulars,20.93610829100939
16178,139,1,197.9,Mass Regulars,
17649,139,1,868.49,Mass Regulars,
18262,141,1,149.48,Mass Regulars,
18146,141,2,160.35,Mass Regulars,-14.535535727436537
15704,141,4,2293.62,Mass Regulars,231.3255192017552
16866,141,3,207.74,Mass Regulars,15.371723630250628
14259,142,1,120.0,Dormant,
15108,142,4,1300.25,Mass Regulars,133.5435464773182
17660,142,1,196.0,Dormant,
16654,142,4,601.27,Mass Regulars,31.288349185745638
15623,142,1,301.03,Dormant,
17694,142,1,283.12,Dormant,
16807,143,3,1121.59,Mass Regulars,93.54418885733828
15802,143,1,451.42,Dormant,
12521,143,1,599.68,Dormant,
12510,143,2,982.57,Mass Regulars,-75.37158784795947
17962,143,1,102.83,Dormant,
17866,143,1,329.65,Dormant,
12947,144,6,1603.99,Mass Regulars,84.55797163894287
15713,144,2,356.7,Mass Regulars,-67.3341392273851
16112,144,4,195.74,Mass Regulars,4.041877736801473
12875,144,2,343.23,Mass Regulars,-1.0872487784883673
14117,144,1,90.0,Dormant,
12840,144,4,2726.77,Mass Regulars,82.39776709549656
16859,145,2,747.81,Dormant,-243.65939006521901
14758,145,4,1484.06,Mass Regulars,158.002140451937
13821,145,2,385.64,Dormant,-122.22623800496545
13564,145,3,1749.02,Mass Regulars,412.68315994805386
16054,146,1,783.9,Dormant,
12833,146,1,417.38,Dormant,
17984,146,1,152.68,Dormant,
13967,146,1,80.7,Dormant,
15716,146,4,1118.81,Mass Regulars,75.41424759307081
17948,148,1,358.56,Dormant,
15004,148,1,1246.32,Dormant,
14722,148,1,187.92,Dormant,
12815,148,2,1063.46,Dormant,-275.31121775414664
14958,148,3,499.68,Dormant,130.7520479953861
17444,148,3,2940.04,Dormant,798.107547775561
14891,149,2,554.38,Dormant,-26.927488799877874
17259,149,2,603.37,Dormant,-143.82851410755393
14847,149,1,309.4,Dormant,
12915,149,2,363.65,Dormant,-72.95614209495828
12405,149,1,1710.39,Dormant,
15256,149,1,98.45,Dormant,
12653,149,2,2209.85,Dormant,-116.95039470943448
15402,149,2,626.77,Dormant,-98.47461052921902
14461,149,3,2103.06,Dormant,407.7224833012935
13667,150,1,305.02,Dormant,
15895,150,1,179.17,Dormant,
16450,150,1,311.92,Dormant,
15795,150,1,610.01,Dormant,
18121,150,2,673.1,Dormant,-10.791533453381042
16998,150,4,295.0,Mass Regulars,10.10964433739652
14400,150,1,574.7,Dormant,
13420,150,2,159.85,Dormant,-72.51198262111747
12669,151,3,2744.03,Dormant,569.9696672088986
14548,151,2,652.8,Dormant,-9.549232404151837
13675,152,2,486.82,Dormant,-30.72639559064078
17337,152,4,2027.87,Dormant,345.0724516766893
15045,152,2,735.66,Dormant,-85.92586997205602
12717,152,2,1030.98,Dormant,-202.4735035797639
14552,152,1,165.07,Dormant,
13754,152,2,282.6,Dormant,-8.198464091266134
15577,152,3,258.88,Dormant,-172.51098271096288
13678,152,1,232.6,Dormant,
15265,152,2,1506.12,Dormant,-321.51012629535444
18024,153,2,389.78,Dormant,
17787,153,4,1865.19,Dormant,116.80140370979898
17126,153,5,1004.75,Mass Regulars,229.68145161762158
16398,155,2,1705.8,Dormant,-325.20025358842435
12648,155,1,318.05,Dormant,
13955,155,2,322.96,Dormant,-124.13864141648038
14104,155,2,216.21,Dormant,-311.6199134337254
18037,155,6,70.02,Mass Regulars,12.223293388190731
16091,155,2,315.06,Dormant,-56.15578152424498
15920,155,4,167.5,Dormant,
15182,155,2,622.85,Dormant,-78.8785441936491
14264,155,2,333.97,Dormant,-165.31952029169392
14021,156,3,631.9,Dormant,78.77748373187553
13302,156,1,63.75,Dormant,
13291,156,1,361.11,Dormant,
13583,156,1,781.03,Dormant,
15512,156,2,121.0,Dormant,-3.3299274990059167
18013,156,2,187.29,Dormant,
13699,156,1,308.58,Dormant,
14459,156,1,1837.92,Dormant,
15889,157,2,446.87,Dormant,-110.04556826945358
17341,157,3,781.36,Dormant,-66.35496200103226
16919,157,11,2596.45,Mass Regulars,222.06405772644334
16829,157,1,197.22,Dormant,
14645,157,2,597.09,Dormant,-149.69702048915835
17440,157,3,186.42,Dormant,-4.323659283659714
15334,157,3,351.67,Dormant,132.60122001662555
13253,157,2,1030.4,Dormant,-19.151197685578488
12977,157,1,39.24,Dormant,
12450,157,2,197.88,Dormant,-9.819147626994498
13085,158,2,416.08,Dormant,-86.28676752004328
13338,158,1,487.02,Dormant,
18203,158,1,160.42,Dormant,
16146,158,3,734.13,Dormant,17.066956557283355
17046,158,1,642.02,Dormant,
15646,158,3,447.64,Dormant,54.51275824344383
14352,158,4,1078.96,Dormant,135.8170739562776
14905,158,2,616.15,Dormant,-40.00690017080243
18142,158,2,1019.52,Dormant,-15.2968672112771
12980,158,9,7374.9,Mass Regulars,78.16372958972366
16338,158,1,214.8,Dormant,
17464,159,1,289.96,Dormant,
16344,159,1,101.1,Dormant,
17765,159,3,371.88,Dormant,133.4217146481986
15349,159,2,473.81,Dormant,-104.20130549187995
17105,160,2,665.78,Dormant,-160.54382002524966
15007,160,1,156.91,Dormant,
17939,160,1,99.14,Dormant,
13833,160,1,384.8,Dormant,
17899,160,1,155.8,Dormant,
17781,160,2,188.02,Dormant,-85.97455225959546
14338,162,2,588.22,Dormant,-22.560515333144387
15483,162,4,233.81,Dormant,-142.02369170931533
17123,162,1,345.3,Dormant,
14016,162,4,4341.21,Dormant,186.40360921205863
12922,162,1,405.38,Dormant,
17505,162,2,1145.84,Dormant,-211.4462474081801
16498,162,2,100.97,Dormant,-11.408846326734587
13745,163,1,300.04,Dormant,
15578,163,1,127.1,Dormant,
14267,163,3,1516.24,Dormant,-212.2721718411188
12424,163,2,1760.96,Dormant,
14803,163,3,845.55,Dormant,68.25713586640092
17891,163,1,203.86,Dormant,
14327,164,1,311.65,Dormant,
17408,164,1,32.65,Dormant,
16801,164,4,1619.73,Dormant,98.75978546588148
17391,164,2,508.8,Dormant,-4.795411452341458
16553,164,12,5719.82,Mass Regulars,47.17121946722407
15537,164,1,110.92,Dormant,
14351,165,1,51.0,Dormant,
16545,165,1,339.3,Dormant,
13656,165,2,379.65,Dormant,-51.73237531668608
15146,165,2,1327.16,Dormant,-90.76155510246701
16473,165,3,316.11,Dormant,13.879525259766408
14481,165,2,636.51,Dormant,-77.16090672738676
17980,166,3,811.45,Dormant,24.483864434128204
17110,166,1,163.3,Dormant,
13453,166,2,356.98,Dormant,-86.60584143035054
15976,166,2,430.94,Dormant,-306.9385033031174
12493,166,2,433.74,Dormant,-87.51903304615689
18193,166,1,243.76,Dormant,
17969,167,2,228.2,Dormant,-70.83711119293557
14795,167,1,131.45,Dormant,
15644,167,4,813.0,Dormant,282.147142252666
12548,167,1,95.2,Dormant,
15665,169,2,2242.01,Dormant,-251.74449456031385
13856,169,3,388.5,Dormant,10.516436899157194
17704,169,2,885.19,Dormant,-142.52126473782144
15258,169,2,623.16,Dormant,-234.99163131018386
14656,170,2,291.05,Dormant,-222.24701477169484
13937,170,1,158.85,Dormant,
14584,170,4,1042.26,Dormant,202.97658979486528
15384,170,2,642.41,Dormant,-58.52712551820393
13300,170,1,371.89,Dormant,
16647,170,2,214.06,Dormant,-26.24869705323394
13929,170,2,842.65,Dormant,-54.84420470934207
15379,170,7,3703.29,Dormant,99.02457033827747
16287,170,1,142.5,Dormant,
15130,170,1,330.11,Dormant,
17709,170,1,137.45,Dormant,
17630,170,2,503.6,Dormant,-119.68574868824236
16247,171,1,114.56,Dormant,
15041,171,1,180.35,Dormant,
16114,171,1,135.75,Dormant,
16214,171,3,1062.75,Dormant,63.204437042796854
14643,171,2,693.81,Dormant,-37.37884501620465
17877,171,1,237.61,Dormant,
14998,171,2,429.87,Dormant,-180.06695881478637
15507,172,1,492.36,Dormant,
16526,172,1,290.36,Dormant,
15412,172,1,190.53,Dormant,
17960,172,1,73.78,Dormant,
15076,173,1,880.85,Dormant,
15016,173,1,170.04,Dormant,
15280,173,1,113.12,Dormant,
16320,173,2,1038.46,Dormant,-101.88058878361477
15700,173,2,696.68,Dormant,-7.119694880057677
15825,173,1,532.94,Dormant,
18260,173,6,2643.2,Dormant,134.3920370097376
15921,173,1,336.03,Dormant,
17897,173,3,566.6,Dormant,177.04706428556077
15389,173,1,500.0,Dormant,
12837,174,1,134.1,Dormant,
14162,174,2,289.36,Dormant,-91.35829020134732
16050,174,1,137.9,Dormant,
13005,174,2,513.7,Dormant,-109.35023714460829
16484,174,2,404.3,Dormant,-57.022950281018666
17616,174,3,571.2,Dormant,3.9554749201150496
15535,174,4,536.4,Dormant,146.96045796159768
13618,174,1,177.34,Dormant,
17879,174,1,178.52,Dormant,
18062,174,3,720.52,Dormant,88.1477198964425
15909,174,1,191.94,Dormant,
13568,174,1,192.85,Dormant,
16805,174,2,460.59,Dormant,-146.49464658984633
14491,176,2,340.93,Dormant,-89.4315668439901
17204,176,4,1564.56,Dormant,137.74316617247442
18168,177,6,1169.94,Dormant,97.80637279560123
14037,177,2,147.2,Dormant,-9.625184624431906
15219,177,1,305.75,Dormant,
17446,177,2,120.9,Dormant,-4.746323158993483
15585,177,1,455.3,Dormant,
13951,177,3,674.45,Dormant,87.98221119568244
16739,177,1,323.0,Dormant,
12908,177,2,750.0,Dormant,-2.184556262019193
16276,177,1,810.6,Dormant,
16257,177,1,46.95,Dormant,
13826,177,1,189.5,Dormant,
12809,178,1,489.31,Dormant,
18165,178,1,302.46,Dormant,
17536,178,1,76.5,Dormant,
16644,178,2,833.78,Dormant,-31.403288719364237
16461,178,1,151.42,Dormant,
14222,178,1,683.17,Dormant,
13343,178,1,353.43,Dormant,
15574,178,4,702.25,Dormant,117.18762955214373
15912,179,2,264.62,Dormant,-33.92365921578344
17179,179,3,711.79,Dormant,100.20824878089425
13476,179,2,1238.47,Dormant,-246.43438009923838
17749,179,2,674.52,Dormant,-196.2197232353123
14573,180,9,1653.42,Dormant,208.9455166912969
15069,180,1,1109.53,Dormant,
13080,180,1,58.08,Dormant,
12732,180,1,236.26,Dormant,
17795,180,2,350.39,Dormant,-133.87376482618055
17349,180,1,110.75,Dormant,
13936,180,1,376.58,Dormant,
13663,180,1,189.47,Dormant,
18281,181,1,80.82,Dormant,
14823,181,3,321.43,Dormant,-235.76813933196553
14450,181,3,483.25,Dormant,64.21417528420149
17234,183,1,149.89,Dormant,
15098,183,3,39916.5,Loyal High-Value,
13533,183,3,270.79,Dormant,-127.74119000609276
16581,183,1,105.84,Dormant,
13686,183,1,72.0,Dormant,
16614,183,1,506.19,Dormant,
16113,184,1,161.38,Dormant,
15780,184,3,475.28,Dormant,43.331487247082
14231,184,3,925.71,Dormant,90.09750291448185
14501,184,2,251.21,Dormant,-18.192922010662063
14241,184,1,213.7,Dormant,
13811,184,3,814.5,Dormant,288.98057692256924
13900,184,3,740.95,Dormant,74.859362442399
17409,185,2,771.85,Dormant,-143.3370762389605
16955,185,4,518.67,Dormant,27.83747418605402
14622,185,1,320.58,Dormant,
13466,185,1,307.9,Dormant,
16832,185,3,199.15,Dormant,74.05588601040203
12383,185,5,1850.56,Dormant,95.14043546570774
15609,185,1,298.48,Dormant,
17707,186,2,152.4,Dormant,-6.980485088514325
18072,186,1,247.44,Dormant,
13395,186,1,307.72,Dormant,
17987,186,1,198.57,Dormant,
17026,186,2,154.83,Dormant,-3.3069898306593295
17874,186,6,683.46,Dormant,174.57257000898358
17854,186,2,311.26,Dormant,-62.67554085244934
14542,186,1,103.25,Dormant,
17124,186,1,298.89,Dormant,
14867,186,3,710.28,Dormant,48.772256110876405
12891,186,3,331.0,Dormant,1.0606416177820674
14375,186,1,257.68,Dormant,
12868,186,6,1607.06,Dormant,76.49882685395643
16849,187,1,124.57,Dormant,
16520,187,3,1046.57,Dormant,203.56058541104153
15386,187,1,394.14,Dormant,
15852,187,2,160.71,Dormant,-16.086557051981373
12802,187,1,427.58,Dormant,
16611,187,1,129.49,Dormant,
14682,188,2,52.0,Dormant,-3.0241368487551674
14512,188,2,275.28,Dormant,-110.76020407418689
13682,188,1,59.5,Dormant,
16963,188,1,110.55,Dormant,
16883,188,2,276.73,Dormant,-114.75360885736525
12468,188,2,729.54,Dormant,-152.56965333901985
17708,188,2,267.08,Dormant,-43.78855171563848
13885,190,2,506.8,Dormant,-77.34687015564278
13294,190,2,873.74,Dormant,-192.65304871468445
16230,190,2,542.03,Dormant,-64.26077019701863
15508,190,6,1000.27,Dormant,152.51820138819127
16117,190,1,232.21,Dormant,
15405,190,1,349.1,Dormant,
12601,190,5,577.06,Dormant,59.65398904393547
16967,190,1,319.02,Dormant,
16659,190,1,39.12,Dormant,
14453,191,1,119.93,Dormant,
15918,191,2,334.23,Dormant,-86.70627763970732
17900,191,2,112.2,Dormant,
16529,191,1,455.25,Dormant,
15658,191,5,1024.1,Dormant,70.25041398487487
17531,191,1,296.7,Dormant,
15643,192,3,664.0,Dormant,-141.71921364643728
14377,192,2,617.05,Dormant,-171.4527752365154
16424,192,1,133.56,Dormant,
13062,192,1,346.98,Dormant,
17472,192,3,710.29,Dormant,195.27849006358193
13475,192,4,1431.78,Dormant,78.44053096204357
18231,193,5,2083.27,Dormant,198.68165269355873
12790,193,1,324.92,Dormant,
18190,193,2,284.46,Dormant,-41.5432761150574
16810,193,1,309.54,Dormant,
13070,193,1,228.8,Dormant,
13398,193,1,457.34,Dormant,
17454,193,4,517.53,Dormant,53.15944777614606
16483,193,1,139.35,Dormant,
15925,195,1,207.15,Dormant,
16567,195,2,865.6,Dormant,-21.596665030199254
15897,195,2,222.05,Dormant,
16889,195,3,1578.67,Dormant,214.0564031401304
12426,195,1,582.73,Dormant,
17152,195,3,1689.5,Dormant,-48.00657710778767
17051,195,1,247.14,Dormant,
13135,197,1,3096.0,Dormant,
14828,197,3,2139.76,Dormant,31.814404064938643
16275,197,1,559.87,Dormant,
14280,197,1,134.04,Dormant,
16034,197,3,437.7,Dormant,32.15847197726956
16323,197,1,207.5,Dormant,
12999,197,3,455.88,Dormant,30.837770210121175
14625,197,2,899.63,Dormant,-189.5108950894147
15104,197,2,1027.44,Dormant,-437.81838333053753
14740,198,3,1448.21,Dormant,152.19915848324544
16838,198,2,588.85,Dormant,-121.69705820318569
16449,198,2,707.69,Dormant,-118.06819297274454
12974,198,1,144.8,Dormant,
12547,198,2,207.8,Dormant,-55.42958250752246
14816,198,1,271.85,Dormant,
17550,198,3,267.16,Dormant,-94.81696512084608
16356,198,3,211.77,Dormant,32.308120893250056
14009,199,2,695.61,Dormant,-161.73371287876674
16448,199,1,188.89,Dormant,
17770,199,5,1143.27,Dormant,53.69431648602496
14985,199,2,296.75,Dormant,-118.08314748948452
14705,199,1,179.0,Dormant,
16763,199,1,611.85,Dormant,
17955,199,4,557.3,Dormant,47.02233257272711
15882,199,4,516.36,Dormant,-17.531820108523448
17375,200,3,400.1,Dormant,91.61829603879627
15314,200,1,327.97,Dormant,
18202,200,3,1396.99,Dormant,-326.6093655010607
15042,200,1,135.93,Dormant,
13339,201,1,860.12,Dormant,
13737,201,1,339.6,Dormant,
13223,201,2,163.2,Dormant,-18.32975080673792
14817,201,2,1110.34,Dormant,-203.72272118797449
13479,201,2,300.95,Dormant,-95.33318324601713
17715,201,1,326.4,Dormant,
17176,202,1,306.13,Dormant,
13227,202,1,257.7,Dormant,
14195,202,2,1012.0,Dormant,-32.774901954327625
15292,202,1,180.94,Dormant,
15705,202,1,143.1,Dormant,
15724,202,2,218.25,Dormant,-34.54262557320093
14647,202,1,243.22,Dormant,
13391,204,1,59.8,Dormant,
17455,204,1,131.7,Dormant,
16226,204,3,255.12,Dormant,9.594436657327758
18048,204,2,172.29,Dormant,
13243,204,1,600.07,Dormant,
17245,205,1,171.45,Dormant,
12353,205,1,89.0,Dormant,
17871,205,1,155.9,Dormant,
13887,205,1,349.55,Dormant,
14896,205,2,468.77,Dormant,-42.871847178756724
15648,205,2,657.35,Dormant,-121.66815791903379
14442,205,2,1589.82,Dormant,-364.81627381196785
12897,205,2,216.5,Dormant,-12.298756774722783
13531,206,2,483.8,Dormant,-41.2820906037473
17556,206,1,157.9,Dormant,
12690,206,1,389.01,Dormant,
14620,206,2,412.78,Dormant,-34.426196021736594
13659,206,2,1573.2,Dormant,-284.3064807014534
13572,206,1,1384.25,Dormant,
13976,207,1,357.98,Dormant,
17504,207,9,2997.03,Dormant,125.04794108588301
14320,207,2,477.79,Dormant,-19.51365291254864
14888,208,1,369.2,Dormant,
15813,208,2,1303.91,Dormant,-104.93000587076052
14489,208,1,463.38,Dormant,
14689,209,1,112.8,Dormant,
17263,209,1,63.44,Dormant,
15333,209,1,1028.56,Dormant,
12857,211,2,1106.4,Dormant,-108.96210763934938
14873,211,1,519.68,Dormant,
12770,211,1,1351.45,Dormant,
13837,212,2,271.24,Dormant,-30.671871895858946
12590,212,2,9864.26,Dormant,
18218,212,2,662.08,Dormant,-28.196848449976457
16244,212,2,1522.75,Dormant,-99.82555707950492
16943,212,3,816.73,Dormant,69.82665405586499
12976,212,1,738.6,Dormant,
17970,212,1,582.59,Dormant,
16006,212,1,101.4,Dormant,
16116,212,1,612.78,Dormant,
14988,212,1,334.54,Dormant,
12625,212,2,2683.82,Dormant,-92.21992482719871
14000,212,1,635.66,Dormant,
17889,213,2,203.87,Dormant,-76.13312546959686
15079,213,4,895.61,Dormant,141.01968020549938
13235,213,1,1031.07,Dormant,
14920,213,2,977.77,Dormant,
15732,213,2,294.12,Dormant,-26.029688282122965
15729,213,1,85.0,Dormant,
13052,213,1,348.15,Dormant,
18133,213,1,931.5,Dormant,
17597,214,1,2044.37,Dormant,
16306,214,6,632.27,Dormant,20.23487458375808
15063,214,1,370.8,Dormant,
15381,214,2,596.85,Dormant,-69.5539096645492
14288,214,1,426.6,Dormant,
16431,214,3,642.81,Dormant,-125.20770485467453
13990,214,1,311.3,Dormant,
15433,214,2,533.3,Dormant,-36.842247003365706
16756,215,1,239.4,Dormant,
14699,215,1,109.13,Dormant,
